gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
UBR1	8	5	0.0268696	0.051701	0.0692182	0.0964807	0.0729395	0.113724	0.210436	0.721321	0.731886	1
CNTN4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CBLB	2	2	0	0.0398288	0.102643	0.162204	0.210598	0.587435	0.908118	0.946575	0.723762	1
STX5	3	3	0.0333363	0.0293501	0.0316562	0.0286522	0.0409471	0.086037	0.344108	0.585286	0.641874	1
ELOF1	2	1	0.0519387	0.0707064	0.129364	0.19106	0.303562	0.51395	0.938528	1.03107	0.856351	1
EIF5A	9	4	0.0551995	0.0641706	0.0538658	0.0854777	0.118795	0.267156	0.589739	0.8814	0.805302	1
GNB2L1	4	3	0.0298484	0.0524268	0.103286	0.574331	0.606146	0.709272	0.995662	0.975818	0.887283	1
PDAP1	5	3	2.87895	3.28431	2.68094	2.2086	1.1963	1.12154	1.26819	1.2193	1.02194	1
PLAA	18	15	0.0166117	0.0319531	0.0355925	0.0518823	0.0692189	0.184765	0.59046	0.797455	0.807672	1
NFE2	5	4	0.274812	0.264864	0.181727	0.293636	0.293914	0.289568	0.461255	0.720816	0.767842	1
SRSF7	1	1	0.250385	0.237648	0.185816	0.333122	0.478353	0.652698	0.704665	0.931403	0.83619	1
POTEE	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAB24	5	5	0.0567386	0.101847	0.138303	0.237886	0.35558	0.570726	0.82904	0.947712	0.78535	1
TRMT11	4	1	0.0431897	0.0801752	0.127636	0.633107	0.998985	1.08859	1.18357	1.02658	0.881274	1
NT5C2	13	7	0.0290941	0.0576256	0.467686	0.79536	0.815655	0.917748	1.02385	1.00806	0.799896	1
SEPHS1	17	4	0.336106	0.473573	0.458728	0.61324	0.630897	0.787262	0.922252	0.961534	0.782301	1
SHARPIN	5	4	0.0376881	0.0691535	0.0961474	0.151947	0.155215	0.268011	0.661379	0.828654	0.743939	1
C11orf73	2	2	0.0155437	0.0298929	0.0393639	0.127071	0.753381	0.924726	0.961484	1.14612	0.933577	1
ACBD3	9	6	0.0196053	0.0680294	0.175736	0.166801	0.141595	0.495849	0.875152	0.923949	0.813628	1
UQCRFS1P1|UQCRFS1	4	3	0.297209	0.423879	0.716579	0.765539	0.720776	1.10168	1.10022	1.0539	1.18083	1
UCHL3	7	2	0.0253076	0.0604831	0.0696576	0.104488	0.340982	0.689633	0.97571	1.01595	0.827901	1
PPP1R11	3	1	0.503525	0.736608	0.459765	0.820162	0.781036	0.929045	1.09306	1.02743	0.813413	1
RPRD1A	2	2	0.0161594	0.0218784	0.0256996	0.0244435	0.0397705	0.0775002	0.318536	0.789861	0.747956	1
NSUN5	3	3	0.056836	0.136413	0.296385	0.377457	0.340374	0.460695	0.575044	0.72546	0.826496	1
CARS	2	1	0.0570291	0.0864428	0.14658	0.187694	0.334964	0.52653	0.921162	0.914669	0.812887	1
HTRA2	13	8	0.259994	0.373648	0.810024	1.41565	1.30142	1.18207	0.920167	0.934525	0.878254	1
ANXA2	42	18	0.0228174	0.0341451	0.0426916	0.0687047	0.496543	0.894861	1.05749	1.03304	0.877161	1
EXOC4	9	8	0.0153859	0.0296527	0.0333975	0.0428018	0.0579788	0.09706	0.479287	0.82477	0.719759	1
PDRG1	4	2	0.0511832	0.134759	0.203018	0.448628	0.429531	0.562407	0.809065	0.958015	0.651597	1
RB1	16	11	0.022765	0.0437121	0.112389	0.371667	0.422809	0.715553	0.9718	0.989065	0.773147	1
UNC5B	6	4	0.0343143	0.105085	0.18017	0.146922	0.112286	0.456662	0.867451	0.970516	0.823914	1
HAUS4	4	3	0.0109406	0.00549691	0.0220302	0.0361792	0.0296063	0.0665045	0.270876	0.800485	0.763781	1
CMPK1	13	5	0.0382145	0.0477986	0.0485773	0.0984017	0.292536	0.683869	0.992993	1.02332	0.829576	1
ECHS1	28	8	0.0578076	0.0697434	0.0710302	0.0660583	0.747344	1.44278	1.36057	1.07189	1.07136	1
PEBP1	19	8	0.0967236	0.378902	0.545008	0.776431	0.801361	0.881394	1.00188	1.02958	0.841246	1
CD80	1	1	0.130422	0.294823	0.46504	0.472208	0.658476	0.87192	0.944651	0.828539	0.868773	1
CD63	1	1	0.0945319	0.16459	0.210027	0.201099	0.216988	0.580418	0.884737	0.98444	0.770712	1
DNAJA1	10	6	0.0250086	0.0353224	0.0609133	0.101587	0.15426	0.271865	0.495244	0.616681	0.624769	1
RRM2	24	7	0.45054	0.706879	0.567561	0.806371	0.758631	0.843568	0.911049	0.960808	0.840677	1
KATNB1	11	7	0.0356278	0.0749662	0.108876	0.113236	0.153566	0.371637	0.781923	0.893137	0.886237	1
TUBB	25	4	0.0186891	0.0547631	0.184727	0.38665	0.462668	0.613881	0.839587	0.925538	0.783023	1
ENOPH1	7	3	0.010905	0.0291346	0.047921	0.075439	0.0912967	0.252826	0.746187	0.946341	0.892998	1
SULT1A3|SULT1A4	2	2	0	0	0.0772878	0.0366575	0.123283	0.180877	0.498867	0.908425	0.777684	1
RIC8A	17	11	0.0503726	0.0640322	0.102839	0.110829	0.137081	0.190729	0.477793	0.843533	0.788831	1
DDX11L8|DDX12P|DDX11	3	3	0.0274867	0.0516174	0.044992	0.0691397	0.0979711	0.283708	0.7266	0.830865	0.746469	1
PRUNE	12	5	0.0187848	0.0356475	0.0407135	0.0541061	0.0654097	0.244198	0.792532	1.02011	0.872652	1
PC	21	12	0.0310012	0.0519789	0.0614617	0.0760332	0.104263	0.451091	1.15107	0.923421	1.0466	1
KNTC1	15	13	0.0310058	0.0353759	0.0552607	0.0774586	0.101639	0.224156	0.989043	0.969208	0.852509	1
MRPL48	1	1	0.0167651	0.126418	0.0979711	0.141968	0.139898	0.452715	0.674372	0.695046	1.1946	1
HLCS	6	4	0.027265	0.060551	0.0823128	0.0987892	0.185265	0.530795	0.900604	1.02446	0.907688	1
CDV3	9	5	0.665	0.719331	0.590947	0.780227	0.782099	1.06758	1.19272	1.0273	0.83475	1
NMD3	13	6	0.0190689	0.0241686	0.0503885	0.107708	0.115561	0.19513	0.527403	0.833709	0.780869	1
RFXAP	1	1	0.229561	0.499812	0.417636	0.675335	0.56879	0.635484	1.02	1.23557	0.871741	1
RNF126	1	1	0.0301421	0.0606356	0.0864624	0.119446	0.181686	0.340845	0.557504	0.764011	0.705967	1
SH3BGRL2	1	1	0.0293853	0.011743	0.0833625	0.373647	0.367298	0.881789	1.07707	1.17742	0.899688	1
COX5A	4	1	0.303503	0.33967	0.306287	0.586925	0.779026	0.883008	1.144	1.06368	1.03098	1
IGF2BP3	8	6	0.0335271	0.0758866	0.080342	0.0846219	0.103858	0.218909	0.691993	1.06891	0.8978	1
UBE3C	10	7	0.023337	0.040303	0.0545353	0.0652081	0.112203	0.53641	0.926558	0.965501	0.799043	1
RHEB	12	7	0.0100702	0.038242	0.126557	0.418355	0.572726	0.82092	0.970674	1.0941	0.87597	1
DNM1L	28	15	0.0256681	0.0387019	0.0502442	0.0604934	0.136786	0.735998	0.999073	1.06442	0.837551	1
PMM2	8	3	0.00559928	0.0358258	0.178583	0.691773	0.787501	0.838747	0.887992	0.981595	0.789783	1
TMOD1	2	2	0	0.0102496	0.0168054	0.0261819	0.0195942	0.0154019	0.143353	0.60994	0.705204	1
ZW10	5	4	0.00288336	0.024565	0.0293506	0.0299777	0.0673191	0.254581	0.904973	0.98695	0.821922	1
CDC37L1	1	1	0	0.0343258	0.0777828	0.0275035	0.160234	0.665622	0.839447	0.990099	0.719399	1
TTLL12	12	8	0.00992944	0.0224316	0.0300191	0.0504156	0.0515222	0.102581	0.179637	0.471741	0.743592	1
GIT2	3	3	0.0169335	0.0252264	0.0632675	0.0684576	0.0773221	0.152904	0.374916	0.656103	0.687012	1
SCRIB	6	4	0.0155595	0.0313962	0.0455586	0.0804083	0.0938818	0.154014	0.273144	0.635632	0.831332	1
FASTKD1	2	2	0.0421877	0.0642825	0.0934867	0.076353	0.1144	0.246681	0.58403	0.733132	0.953604	1
DHPS	15	7	0.0692639	0.279309	0.551628	0.80938	0.776875	0.904667	0.943016	0.990298	0.812982	1
CCT3	51	19	0.045079	0.10789	0.282455	0.730672	0.979479	1.05263	1.22028	0.991852	0.850059	1
CTSA	6	4	0.0552129	0.0683687	0.238266	0.633419	0.656309	0.769449	0.932734	1.01621	0.804194	1
CLIC5	5	1	0.00706767	0.0230837	0.0261326	0.0479003	0.397281	0.778178	1.02176	1.09886	0.837665	1
DYNLL1	3	2	0.108153	0.129312	0.215587	0.197337	0.300815	0.475566	0.714158	0.951457	0.844797	1
SUMO1	1	1	0.0744063	0.152648	0.131648	0.292715	0.327517	0.394052	0.370156	0.709973	0.794504	1
SNRPN|SNRPB	32	8	0.761961	0.862307	0.859722	1.45687	1.2495	1.17397	1.05215	0.921047	0.798086	1
KIAA1279	13	10	0.0265338	0.0348096	0.0457077	0.0426538	0.0631016	0.0890595	0.380596	0.966645	0.872699	1
NOP58	1	1	0.0337715	0.0467476	0.0456912	0.0783907	0.14148	0.18094	0.369646	0.54191	0.624411	1
EHHADH	1	1	0.178989	0.136306	0.237102	0.380582	0.527341	1.08646	0.856825	1.17131	1.20714	1
TELO2	6	5	0.0146824	0.0286875	0.0328205	0.0336293	0.047183	0.076009	0.380113	0.689422	0.655701	1
FAM49A	2	2	0.00409655	0.0209119	0.0241004	0.0546904	0.0531557	0.112982	0.283271	0.757212	0.782408	1
WDHD1	21	14	0.0241031	0.040693	0.0623046	0.0662179	0.0772982	0.145198	0.668435	0.932397	0.824087	1
CUTA	19	2	0.323693	0.539155	0.475415	0.712008	0.665359	0.882052	0.964878	0.998382	0.819561	1
NFX1	1	1	0.0108096	0.0213589	0.012186	0.0101208	0.0725064	0.169909	0.470637	0.60365	0.727573	1
TWSG1	2	2	0.617282	0.914257	0.894581	1.06666	0.859094	0.927839	1.08555	1.07158	0.88683	1
MACROD1	7	7	0.0179435	0.0317564	0.0489957	0.0848573	0.10347	0.164596	0.850011	1.05062	1.04763	1
USB1	2	1	0.0233551	0.0522097	0.0563595	0.0731692	0.128853	0.473456	0.87572	1.07146	0.845934	1
C19orf43	6	3	0.361903	0.504673	0.47264	0.741047	0.666954	0.809087	0.899325	0.963633	0.831892	1
DBNL	1	1	0.0375109	0.0542589	0.0540553	0.0347657	0.0786157	0.301408	0.614303	0.792322	0.805524	1
CLASP1	11	9	0.0177708	0.0225102	0.0340334	0.0513089	0.0680406	0.074401	0.179719	0.546464	0.705235	1
TOLLIP	9	5	0.0256958	0.0648716	0.0912663	0.122639	0.282306	0.560739	0.763793	0.882916	0.773481	1
RAB1A	18	5	0.0511755	0.134758	0.157619	0.411968	0.654177	0.884055	0.977459	0.995976	0.844048	1
CHMP5	16	6	0.328639	0.519655	0.50231	0.675304	0.6211	0.794293	1.01775	1.08437	0.846562	1
HNRNPM	16	12	0.0189199	0.03203	0.0345724	0.0470444	0.0616968	0.0988753	0.277406	0.713104	0.798178	1
ZBTB8OS	1	1	0.0116329	0.00763579	0.0330645	0.132997	0.571839	0.785924	1.04046	1.1055	0.865409	1
ANAPC1	3	3	0.0154539	0.0587868	0.0248102	0.0321029	0.32375	0.535914	0.944645	0.812188	0.692185	1
SEPT7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FUBP1	6	1	0.118274	0.197868	0.311766	0.307949	0.341061	0.660355	0.770345	0.884644	0.900112	1
CTSC	6	5	0.146604	0.396582	0.491012	0.727099	0.754869	0.772245	0.961326	0.90568	0.720897	1
PCK2	30	11	0.040347	0.0733145	0.119628	0.188894	0.495971	0.910872	1.07036	0.929273	0.953655	1
CBR1	14	6	0.0272603	0.0710235	0.100888	0.370097	0.597816	0.867271	0.978334	1.04464	0.870084	1
ANK1	35	18	0.0161476	0.0237631	0.0323602	0.0388419	0.0487739	0.0714859	0.114163	0.299169	0.634187	1
UGP2	23	9	0.0485838	0.0884089	0.227429	0.866782	0.847006	0.964142	1.06706	1.02452	0.81913	1
TWISTNB	2	2	0.0192183	0.0514321	0.0518399	0.0484391	0.0934103	0.154613	0.51868	0.821097	0.794436	1
DGUOK	6	4	0.932358	1.13639	0.936606	1.27559	1.10362	1.08075	1.01414	0.893493	0.860278	1
PTPRO	1	1	0.360865	0.435528	0.441193	0.724766	0.504891	0.853045	1.065	1.46242	0.915686	1
CNOT1	24	16	0.0397438	0.0710609	0.0780373	0.111431	0.143865	0.394975	0.958952	0.894668	0.766378	1
MSH3	8	7	0.0160915	0.0342829	0.0436301	0.0655119	0.0851755	0.334433	0.691558	0.785896	0.784486	1
HINT1	12	6	0.0906534	0.278569	0.549482	0.650334	0.682303	0.838872	1.11053	1.08454	0.859729	1
EIF2B2	10	5	0.0841741	0.117459	0.195367	0.511978	0.768517	0.977665	1.10466	1.01553	0.784877	1
STAMBP	4	3	0.0204846	0.0394667	0.0550605	0.0383392	0.0518379	0.0871187	0.394642	0.848901	0.726221	1
CALB1	24	8	0.189917	0.167099	0.142668	0.395038	0.705662	0.87081	1.00518	1.07231	0.849161	1
DOCK9	3	3	0.0360131	0.0452259	0.0355986	0.0768427	0.0901669	0.326375	0.847344	0.86768	0.804737	1
KIAA1598	7	7	0.0123448	0.018664	0.0485367	0.0548412	0.0764497	0.135234	0.660463	1.03635	0.841435	1
PANK2	3	3	0.0997128	0.12805	0.2482	0.578059	0.751573	0.884923	1.09217	0.931433	0.755281	1
NT5C3A	8	6	0.0229019	0.0439767	0.0647264	0.101278	0.08494	0.329429	0.758234	0.965571	0.840651	1
MOCOS	8	6	0.0402796	0.0677131	0.207635	0.408149	0.473749	0.726165	0.853452	0.908753	0.787788	1
AACS	2	2	0.0595619	0.0621404	0.210112	0.202078	0.20119	0.300647	0.299742	0.669275	0.715056	1
HDHD1	3	1	0.0616488	0.21089	0.378555	0.823547	0.760016	0.965843	1.08154	1.14868	0.87714	1
PIP4K2A	13	5	0.0376124	0.0787228	0.0979799	0.161839	0.336899	0.548458	0.829311	0.938291	0.838252	1
PDSS1	3	3	0	0.0575423	0.0998133	0.515384	0.974055	1.22854	1.10704	0.862271	0.997381	1
WARS2	5	4	0.0115759	0.0328897	0.0791669	0.0705361	0.0945824	0.25235	0.667182	0.859484	1.1004	1
YBX3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFTPH	2	2	0.0641777	0.0771243	0.0967721	0.126508	0.203063	0.541578	0.869878	1.03472	0.750079	1
YTHDF3	3	2	0.014637	0.050401	0.0506327	0.0865946	0.312177	0.555473	0.782896	0.822558	0.817207	1
WBP4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDC42BPA	4	3	0.0993944	0.147594	0.136232	0.155804	0.179178	0.473646	3.2171	1.1689	0.814615	1
WDR1	73	20	0.0140501	0.0255122	0.0335316	0.0515622	0.234932	0.624657	0.948488	1.02471	0.824803	1
CBFA2T3	3	3	0.0249112	0.0512762	0.0654661	0.0672397	0.0975304	0.187981	0.29192	0.435391	0.576242	1
ZNF699	1	1	0.00310775	0.016971	0.0125888	0.0235274	0.0496114	0.0796417	0.232668	0.590005	0.638879	1
CPSF3L	6	5	0.0177782	0.0360464	0.0590326	0.309146	0.78512	0.827116	0.816164	0.90183	0.76811	1
PPIP5K1	4	4	0.0093116	0.0199844	0.0416261	0.0506173	0.304642	0.527488	0.996703	0.90485	0.816501	1
FDXR	29	12	0.0274876	0.055005	0.0707363	0.0921883	0.128021	0.478906	1.07822	1.0014	1.02597	1
RABIF	4	3	0.0825202	0.165672	0.20286	0.249246	0.300937	0.509438	0.857057	0.977267	0.766383	1
NCAPG	21	9	0.0148976	0.0280272	0.0380226	0.0544786	0.0765075	0.0893395	0.671338	0.908709	0.770766	1
C7orf25	3	3	0.020569	0.0311589	0.0419569	0.048277	0.0575049	0.0757751	0.369959	0.767904	0.799458	1
EED	3	2	0.0356856	0.080324	0.116284	0.150883	0.211558	0.693999	0.952863	1.01807	0.863504	1
ZFYVE28	1	1	0.0242022	0	0	0.119934	0.129605	0.114735	0.189895	0.370478	0.627183	1
PHPT1	4	2	0.058316	0.0964698	0.19588	0.453653	0.652364	0.817657	0.973122	0.996744	0.779919	1
CEP55	2	2	0.0281957	0.0363171	0.0671643	0.0897502	0.059953	0.107966	0.235607	0.490281	0.638221	1
CFH	2	2	0.175452	0.251544	0.213952	0.367961	0.397112	0.467424	1.01008	0.985208	0.898679	1
C11orf84	1	1	0.212875	0.215582	0.133074	0.245489	0.203995	0.386643	0.589455	0.778975	0.691442	1
KIF2C	30	14	0.0129085	0.0186532	0.0256702	0.0279882	0.0431092	0.141322	0.525617	0.840906	0.799847	1
IQGAP3	3	3	0.00611928	0.00801213	0.041226	0.024701	0.0347702	0.0988664	0.171305	0.277975	0.411	1
NACC1	3	3	0.00257636	0.01386	0.0292591	0.0300895	0.0494008	0.0996809	0.594345	0.826902	0.763542	1
NDRG3	3	3	0.0318627	0.0534454	0.0884915	0.210859	0.266791	0.727405	0.820791	0.957779	0.953175	1
MRPS36	4	2	0.908621	1.29548	1.16086	1.48496	1.39633	1.31436	1.25736	1.07228	1.32024	1
GTF3C5	10	7	0.0318224	0.0471019	0.0703292	0.0774664	0.0775312	0.120643	0.387484	0.771182	0.796388	1
PNMT	1	1	0.0482799	0.110423	0.0678305	0.436789	0.536015	0.678151	0.874813	0.874361	1.21502	1
ASAP1	4	3	0.0458467	0.0514732	0.105222	0.0765105	0.0754313	0.26269	0.924987	0.968292	0.884134	1
KIDINS220	1	1	0	0	0	0	0	0.158812	1.12122	0.730635	1.21242	1
MKL2	1	1	0	0.0159866	0.0476415	0.168293	0.413306	0.612086	0.777534	0.673352	0.704782	1
IRF9	1	1	0.0548026	0.0802016	0.0590621	0.0813763	0.0960615	0.1505	0.294753	0.579698	0.665894	1
CHMP4A	4	2	0.253545	0.3817	0.384501	0.524709	0.496191	0.726935	0.914289	0.905648	0.742975	1
GLMN	11	6	0.00330093	0.019555	0.0414816	0.0523945	0.0889339	0.502302	0.958222	0.99986	0.835057	1
CNN1	2	1	0.0578505	0.0757016	0.067582	0.117565	0.165239	0.295289	0.584007	0.802534	0.808926	1
ANAPC4	1	1	0.0226925	0.105458	0.103368	0.281828	0.730903	0.893192	1.06045	1.02639	0.878723	1
ANKZF1	7	6	0.0437787	0.0699647	0.0781801	0.128704	0.113428	0.137524	0.519582	0.821868	0.776531	1
GORASP2	4	2	0.00446209	0.0165175	0.0104472	0.0122439	0.0139639	0.0503239	0.36736	0.933148	0.872502	1
ZNF407	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KSR1	11	9	0.0101024	0.0226772	0.0278016	0.0363727	0.0420263	0.0784981	0.422816	0.759778	0.732118	1
WDR11	6	5	0.106452	0.205415	0.259364	0.321558	0.427246	0.787941	0.988881	0.876369	0.762939	1
ANAPC2	1	1	0.0142262	0.0447645	0.0679397	0.10092	0.189804	0.498764	0.759518	0.779123	0.626743	1
CHAF1B	7	4	0.0757883	0.183873	0.529635	1.01426	1.21868	1.455	1.39114	1.08347	0.817714	1
HRSP12	18	8	0.788831	0.930553	0.759478	0.872212	0.824433	0.948534	1.0811	1.00056	0.908912	1
LTN1	8	8	0.0292074	0.0434533	0.0595167	0.0810116	0.0825518	0.142118	0.658397	0.822757	0.780032	1
TOMM70A	3	3	0.0238913	0.0425771	0.0354829	0.0514698	0.0723128	0.423605	0.805997	1.01328	0.704383	1
IPO13	8	5	0.0366344	0.0841401	0.0817123	0.125774	0.177193	0.472385	0.805027	0.998588	0.893368	1
IREB2	8	6	0.028092	0.0466076	0.086765	0.0942936	0.119501	0.287259	0.78411	0.96371	0.768659	1
ARFRP1	1	1	0.0291472	0.00839356	0.0968618	0.123551	0.209271	0.501025	0.766877	0.885761	0.684009	1
TRIP12	1	1	0.0158801	0.015844	0.0209762	0.0503698	0.059891	0.072294	0.173886	0.39721	0.74858	1
S100PBP	1	1	0.175556	0.329945	0.215828	0.288973	0.298715	0.425029	0.544202	0.879749	0.650378	1
TWF1	7	3	0.0392561	0.0597751	0.0659439	0.149062	0.660521	0.965308	1.19537	1.0695	0.927661	1
WDR13	5	3	0.0582386	0.207702	0.332456	0.590014	0.561415	0.716293	0.780879	0.99507	0.800264	1
PSMC1	35	17	0.0217568	0.0372372	0.091736	0.487543	0.701168	0.869058	1.1314	0.913197	0.786132	1
PSMC5	37	16	0.023722	0.0535275	0.113999	0.608542	0.844642	0.958618	1.15316	0.96171	0.826101	1
TPMT	9	4	0.00431711	0.017739	0.100336	0.367669	0.654734	0.903517	0.969288	1.00835	0.801962	1
GPBP1L1	1	1	0.132678	0.141313	0.23701	0.530996	0.512281	0.799588	0.952262	0.92057	0.892911	1
UBE2N	21	8	0.0400185	0.0556193	0.0991246	0.208321	0.456653	0.764662	0.991231	1.02972	0.884325	1
UBE2K	18	9	0.0235192	0.03816	0.0527153	0.241737	0.671139	0.931849	1.07341	1.10855	0.888484	1
UBE2M	15	5	0.0134384	0.0311891	0.0305607	0.0429455	0.114088	0.59292	0.996332	1.06548	0.825982	1
WASF2	10	7	0.157537	0.278194	0.262264	0.305427	0.332686	0.669489	0.90761	1.00294	0.820018	1
CAPN7	6	4	0.012423	0.0214455	0.0374463	0.024892	0.0323451	0.168417	0.732672	0.981379	0.796379	1
CWC27	7	3	0.0350488	0.0767413	0.0949546	0.106195	0.0900742	0.195781	0.605073	0.914685	0.758243	1
ZNF14	1	1	0.0137182	0.057682	0.0431894	0.0492269	0.120176	0.197057	0.290186	0.950781	0.688914	1
PDHX	13	7	0.0729799	0.205663	0.867302	1.90064	1.77656	1.55527	1.51505	1.10458	1.2291	1
CUX1	2	1	0.0347526	0.0875913	0.1257	0.115675	0.211429	0.439743	0.61389	0.707352	0.60067	1
GTPBP3	1	1	0	0	0.0822865	0.674799	0.788979	1.1153	1.07437	0.890046	0.962943	1
NCKAP1L	4	2	0.0363267	0.0617325	0.0496712	0.0753019	0.149759	0.385186	0.796866	0.899983	0.776989	1
CDK5RAP2	2	2	0.0235641	0.0257446	0.0380505	0.0404907	0.309893	0.63354	0.704276	0.842248	0.763852	1
LIG3	3	3	0.0077651	0.032276	0.0527714	0.0558617	0.0663856	0.0718447	0.190564	0.742882	0.692098	1
POMP	8	5	0.0318438	0.0634612	0.0819265	0.191761	0.433877	0.682168	0.971253	0.996185	0.750147	1
GINS2	3	2	0.0228765	0.0373833	0.0545313	0.0539015	0.0895626	0.520838	0.845538	1.00817	0.830009	1
UBA1	70	24	0.0281494	0.0445928	0.0628687	0.0743833	0.0935746	0.197263	0.880528	1.01136	0.806313	1
CALR	24	10	0.162166	0.190831	0.130603	0.18572	0.165712	0.239051	0.595929	0.897912	0.803141	1
BCDIN3D	1	1	0	0.102396	0.109137	0.448134	0.718774	0.947178	1.51316	1.41957	1.32879	1
UHRF1BP1	6	6	0.0334869	0.0514441	0.0787742	0.477156	0.671495	0.806235	1.12152	0.973717	0.812851	1
EDC4	24	17	0.0433066	0.0904309	0.09531	0.122666	0.18611	0.434578	0.833294	0.985128	0.726683	1
GBAS	13	5	0.118338	0.240166	0.844596	1.40311	1.25252	1.31215	1.21022	0.994836	0.967147	1
MRPS9	2	2	0.00259339	0.0719148	0.0490989	0.0634848	0.152396	0.570256	1.19197	0.921562	1.13597	1
L2HGDH	5	4	0.0247602	0.076449	0.186459	0.303286	0.484065	0.818546	1.05094	0.852014	1.13847	1
FAM114A1	2	2	0.0153932	0.0509001	0.051981	0.139871	0.375628	0.735884	0.888731	0.988852	0.806807	1
RARS2	11	7	0.0459402	0.0803858	0.11035	0.198845	0.664028	0.957908	1.10621	0.953154	0.938208	1
POLR3C	5	4	0.0284998	0.0549761	0.120178	0.320157	0.540033	0.8278	0.880138	0.943936	0.76238	1
TBC1D13	10	7	0.0204446	0.0570474	0.167541	0.470674	0.676913	0.858601	0.969204	1.04281	0.805359	1
USP48	23	13	0.00643478	0.0128764	0.0169756	0.0187761	0.0239907	0.0410532	0.24806	0.760902	0.830576	1
TAF6L	1	1	0.0138736	0.0665254	0.0245024	0.0355423	0.096674	0.164402	0.418826	0.56718	0.591751	1
CUEDC2	2	2	0.0935733	0.0949052	0.143104	0.205519	0.286138	0.542259	0.831026	0.906599	0.77372	1
TRIM47	1	1	0.0509725	0.0500343	0.0865939	0.0595785	0.0719967	0.0714669	0.100883	0.254623	0.790477	1
PARK7	36	11	0.0668182	0.181642	0.350324	0.76185	0.779032	0.922268	0.987743	1.06282	0.838353	1
NR2C2AP	3	2	0.0439099	0.0705582	0.060583	0.154028	0.420974	0.664725	0.923187	0.997588	0.90611	1
SP2	2	2	0.0216547	0.0591988	0.079516	0.0660596	0.0979483	0.19801	0.459864	0.804092	0.905711	1
LAMB1	1	1	0.316744	0.390817	0.388775	0.579858	0.649974	0.795775	0.899594	0.845351	0.946126	1
LYN	3	3	0.0185553	0.0241161	0.0477108	0.069927	0.143841	0.355669	0.987853	0.918183	0.951424	1
FNBP4	8	6	0.810759	0.987878	0.615268	1.10332	1.38727	1.40866	0.935198	0.851125	0.785535	1
POLR3A	8	6	0.0425467	0.0815287	0.0833201	0.101605	0.145161	0.194954	0.624887	0.850453	0.792163	1
USP24	33	23	0.0358229	0.0591817	0.066283	0.219175	0.575729	0.606568	1.08643	0.963858	0.767975	1
RGS10	4	4	0.0131644	0.0263342	0.0998458	0.0908145	0.17581	0.754019	1.28644	1.13467	0.894821	1
PSD4	3	3	0.0358437	0.0550877	0.0757208	0.0785375	0.0897555	0.211288	0.415203	0.656165	0.832813	1
SNUPN	5	3	0.0307019	0.04316	0.0700285	0.0939816	0.21919	0.470559	0.675177	0.762271	0.683329	1
WDR55	1	1	0.122699	0.127837	0.12868	0.248372	0.43017	0.633816	0.920989	0.655916	0.639045	1
ZC3H14	5	5	0.155307	0.187044	0.143196	0.177227	0.27109	0.510357	0.768139	1.01734	1.02162	1
NECAP1	1	1	0.0144105	0.0359896	0.0458528	0.196167	0.44521	0.860643	0.992815	1.02709	0.800438	1
BCAT2	10	5	0.265763	0.583467	0.691705	0.928246	0.892168	1.00927	1.12355	0.95925	0.989863	1
HEMGN	19	11	0.442773	0.523574	0.483528	0.610973	0.595776	0.796752	0.923551	0.975258	0.833688	1
TROVE2	39	15	0.276199	0.599998	0.549012	0.781789	0.719715	0.853571	0.96649	0.96611	0.794124	1
PTPN7	3	2	0.00949296	0.055698	0.0540057	0.0743945	0.126412	0.189504	0.249721	0.789369	1.25685	1
DTWD1	2	2	0.00821541	0.0227508	0.0337083	0.147342	0.055176	0.411843	0.702793	0.827089	0.653859	1
SLC29A1	2	2	0.111906	0.116897	0.111472	0.323534	0.597392	0.946569	1.12041	0.801648	0.967677	1
THADA	16	11	0.0249801	0.0561213	0.0815979	0.0956035	0.12315	0.38866	0.906533	0.913725	0.789543	1
GPS1	15	10	0.0341559	0.0518319	0.0753491	0.490591	0.899665	0.997249	1.1897	1.08536	0.833508	1
FYCO1	10	9	0.0608416	0.0895639	0.094477	0.118122	0.13726	0.300595	0.736154	0.889976	0.75646	1
LCP2	4	3	0.0114038	0.0296708	0.0403875	0.0568232	0.0651389	0.16162	0.364578	0.686829	0.734719	1
VPS9D1	1	1	0.00730298	0.051679	0.0934505	0.120969	0.095712	0.103151	0.302061	0.736693	0.771372	1
GRB10	1	1	0.00590359	0.0136389	0.0142689	0.022305	0.0180156	0.01788	0.0389896	0.282309	0.631531	1
HNRNPU	15	13	0.0324028	0.0597784	0.0504224	0.0726386	0.0871643	0.116558	0.45422	0.785129	0.78507	1
DAB2	2	2	0.10007	0.0778877	0.0913033	0.12066	0.115913	0.215941	0.421625	0.629553	0.604858	1
